cat;ID_PARCEL;cat_new
4226;371355;4226
4227;405593;4227
4228;405593;4228
4229;405515;4229
4230;405506;4230
4231;405591;4231
4232;405597;4232
4233;371628;4233
4234;371628;4234
4235;371625;4235
4236;371625;4236
4237;371626;4237
4238;371626;4238
4239;371697;4239
4240;9473442;4240
4241;9473442;4241
4242;9473443;4242
4243;9473444;4243
4244;9473444;4244
4245;9473445;4245
4246;9473445;4246
4247;371441;4247
4248;371441;4248
4249;405922;4249
4250;371619;4250
4251;405921;4251
4252;371618;4252
4253;371618;4253
4254;371618;4254
4255;371535;4255
4256;405993;4256
4257;405993;4257
4258;405917;4258
4259;405918;4259
4260;405918;4260
4261;395708;4261
4262;395708;4262
4263;368211;4263
4264;368213;4264
4265;395706;4265
4266;395706;4266
4267;395862;4267
4268;395862;4268
4269;395863;4269
4270;395863;4270
4271;395779;4271
4272;395779;4272
4273;395779;4273
4274;395870;4274
4275;395870;4275
4276;395869;4276
4277;395868;4277
4278;412038;4278
4279;395861;4279
4280;395861;4280
4281;395861;4281
4282;395867;4282
4283;395865;4283
4284;395876;4284
4285;395704;4285
4286;395704;4286
4287;364411;4287
4288;364411;4288
4289;364414;4289
4290;364414;4290
4291;364414;4291
4292;364412;4292
4293;364412;4293
4294;364413;4294
4295;364413;4295
4296;364415;4296
4297;364324;4297
4298;364324;4298
4299;364416;4299
4300;364416;4300
4301;364316;4301
4302;364320;4302
4303;364318;4303
4304;364317;4304
4305;364319;4305
4306;364321;4306
4307;364417;4307
4308;364322;4308
4309;364406;4309
4310;9468843;4310
4311;9468843;4311
4312;9468844;4312
4313;364407;4313
4314;364404;4314
4315;405994;4315
4316;405919;4316
4317;371698;4317
4318;405912;4318
4319;371614;4319
4320;366451;4320
4321;405915;4321
4322;405915;4322
4323;405920;4323
4324;9473550;4324
4325;9473550;4325
4326;371999;4326
4327;370589;4327
4328;370589;4328
4329;370597;4329
4330;370595;4330
4331;370593;4331
4332;370594;4332
4333;371996;4333
4334;370596;4334
4335;370596;4335
4336;371994;4336
4337;370592;4337
4338;370592;4338
4339;371998;4339
4340;371998;4340
4341;371998;4341
4342;370587;4342
4343;370587;4343
4344;9473611;4344
4345;9473611;4345
4346;9473611;4346
4347;370934;4347
4348;370934;4348
4349;370933;4349
4350;370929;4350
4351;370929;4351
4352;370930;4352
4353;370930;4353
4354;371997;4354
4355;371997;4355
4356;406877;4356
4357;406877;4357
4358;9473614;4358
4359;9473614;4359
4360;370941;4360
4361;370945;4361
4362;371673;4362
4363;395597;4363
4364;395597;4364
4365;9473632;4365
4366;9473632;4366
4367;9473633;4367
4368;9473633;4368
4369;371671;4369
4370;371670;4370
4371;370939;4371
4372;370938;4372
4373;9473634;4373
4374;395595;4374
4375;395595;4375
4376;407860;4376
4377;407860;4377
4378;363566;4378
4379;363566;4379
4380;363555;4380
4381;363559;4381
4382;363381;4382
4383;363381;4383
4384;363382;4384
4385;363385;4385
4386;363385;4386
4387;363563;4387
4388;363563;4388
4389;407669;4389
4390;363560;4390
4391;408031;4391
4392;408031;4392
4393;408031;4393
4394;363562;4394
4395;363562;4395
4396;407581;4396
4397;407581;4397
4398;363561;4398
4399;363561;4399
4400;363384;4400
4401;363384;4401
4402;363465;4402
4403;407232;4403
4404;363386;4404
4405;363389;4405
4406;363464;4406
4407;363464;4407
4408;363475;4408
4409;363475;4409
4410;363556;4410
4411;363556;4411
4412;363488;4412
4413;363474;4413
4414;363467;4414
4415;363467;4415
4416;363470;4416
4417;363479;4417
4418;363479;4418
4419;363481;4419
4420;363484;4420
4421;363484;4421
4422;363483;4422
4423;363483;4423
4424;363482;4424
4425;363482;4425
4426;363480;4426
4427;363480;4427
4428;363480;4428
4429;363471;4429
4430;363473;4430
4431;363473;4431
4432;363472;4432
4433;363472;4433
4434;363478;4434
4435;363478;4435
4436;363476;4436
4437;363476;4437
4438;363477;4438
4439;363383;4439
4440;363564;4440
4441;408022;4441
4442;408022;4442
4443;363485;4443
4444;363565;4444
4445;363469;4445
4446;363567;4446
4447;407771;4447
4448;373883;4448
4449;374787;4449
4450;374788;4450
4451;374777;4451
4452;9468907;4452
4453;9468908;4453
4454;373882;4454
4455;373882;4455
4456;373882;4456
4457;374785;4457
4458;373800;4458
4459;373801;4459
4460;373801;4460
4461;373801;4461
4462;373881;4462
4463;373881;4463
4464;373881;4464
4465;373881;4465
4466;373804;4466
4467;373810;4467
4468;374947;4468
4469;374936;4469
4470;374948;4470
4471;373731;4471
4472;373731;4472
4473;373730;4473
4474;374866;4474
4475;374866;4475
4476;373729;4476
4477;373818;4477
4478;373878;4478
4479;373878;4479
4480;373805;4480
4481;407950;4481
4482;407950;4482
4483;374859;4483
4484;374859;4484
4485;374862;4485
4486;374864;4486
4487;374865;4487
4488;374865;4488
4489;374863;4489
4490;374860;4490
4491;374861;4491
4492;374779;4492
4493;373806;4493
4494;374954;4494
4495;375024;4495
4496;375024;4496
4497;374955;4497
4498;375026;4498
4499;374934;4499
4500;9468912;4500
4501;374943;4501
4502;374939;4502
4503;374945;4503
4504;374949;4504
4505;374956;4505
4506;374937;4506
4507;374938;4507
4508;374952;4508
4509;374951;4509
4510;373808;4510
4511;373808;4511
4512;407590;4512
4513;407590;4513
4514;373816;4514
4515;373816;4515
4516;373816;4516
4517;373728;4517
4518;373722;4518
4519;373721;4519
4520;373799;4520
4521;373799;4521
4522;373799;4522
4523;373884;4523
4524;374786;4524
4525;374783;4525
4526;374783;4526
4527;9468913;4527
4528;9468914;4528
4529;373877;4529
4530;373725;4530
4531;373724;4531
4532;373724;4532
4533;407577;4533
4534;407577;4534
4535;407690;4535
4536;407690;4536
4537;407690;4537
4538;407933;4538
4539;407937;4539
4540;407937;4540
4541;407940;4541
4542;407940;4542
4543;407939;4543
4544;406996;4544
4545;406989;4545
4546;9473858;4546
4547;9473859;4547
4548;9473859;4548
4549;404299;4549
4550;406880;4550
4551;404298;4551
4552;404298;4552
4553;404298;4553
4554;404300;4554
4555;407082;4555
4556;407082;4556
4557;404296;4557
4558;404296;4558
4559;408101;4559
4560;408101;4560
4561;408102;4561
4562;407662;4562
4563;407662;4563
4564;407909;4564
4565;407666;4565
4566;407666;4566
4567;407915;4567
4568;401787;4568
4569;401793;4569
4570;401793;4570
4571;368502;4571
4572;368502;4572
4573;368503;4573
4574;368510;4574
4575;401792;4575
4576;401794;4576
4577;401794;4577
4578;401164;4578
4579;401800;4579
4580;401800;4580
4581;401684;4581
4582;401687;4582
4583;401687;4583
4584;368321;4584
4585;368321;4585
4586;367700;4586
4587;367700;4587
4588;367786;4588
4589;367787;4589
4590;367787;4590
4591;367714;4591
4592;367714;4592
4593;367785;4593
4594;367710;4594
4595;368008;4595
4596;368065;4596
4597;368065;4597
4598;368322;4598
4599;374495;4599
4600;374495;4600
4601;9468968;4601
4602;9468968;4602
4603;9468969;4603
4604;9468969;4604
4605;374492;4605
4606;374475;4606
4607;374408;4607
4608;374408;4608
4609;374409;4609
4610;9468970;4610
4611;9468970;4611
4612;9468970;4612
4613;374476;4613
4614;374476;4614
4615;374491;4615
4616;374488;4616
4617;374482;4617
4618;374482;4618
4619;374478;4619
4620;374478;4620
4621;9468974;4621
4622;401582;4622
4623;401582;4623
4624;401584;4624
4625;401584;4625
4626;9468985;4626
4627;9468985;4627
4628;367991;4628
4629;401583;4629
4630;9468986;4630
4631;9474260;4631
4632;9474260;4632
4633;9468987;4633
4634;9474261;4634
4635;401325;4635
4636;401798;4636
4637;9468988;4637
4638;410716;4638
4639;401596;4639
4640;401596;4640
4641;401335;4641
4642;9468989;4642
4643;9468990;4643
4644;401589;4644
4645;401589;4645
4646;410704;4646
4647;410704;4647
4648;410704;4648
4649;401591;4649
4650;401591;4650
4651;401590;4651
4652;401592;4652
4653;401799;4653
4654;401788;4654
4655;410619;4655
4656;410619;4656
4657;9468991;4657
4658;401595;4658
4659;9474327;4659
4660;401599;4660
4661;401599;4661
4662;401600;4662
4663;401600;4663
4664;401598;4664
4665;401598;4665
4666;401165;4666
4667;401786;4667
4668;401786;4668
4669;9469003;4669
4670;9469003;4670
4671;401580;4671
4672;401580;4672
4673;401512;4673
4674;9469004;4674
4675;401513;4675
4676;9469005;4676
4677;401579;4677
4678;401579;4678
4679;9469015;4679
4680;9469016;4680
4681;396821;4681
4682;396820;4682
4683;9469017;4683
4684;9469017;4684
4685;9469017;4685
4686;401166;4686
4687;401681;4687
4688;401681;4688
4689;401686;4689
4690;401785;4690
4691;401785;4691
4692;401587;4692
4693;401588;4693
4694;401789;4694
4695;401790;4695
4696;401790;4696
4697;401601;4697
4698;401601;4698
4699;401593;4699
4700;401168;4700
4701;401248;4701
4702;401248;4702
4703;401597;4703
4704;9469020;4704
4705;9469020;4705
4706;382024;4706
4707;380708;4707
4708;9469021;4708
4709;9469021;4709
4710;379299;4710
4711;382006;4711
4712;380717;4712
4713;382007;4713
4714;382007;4714
4715;382008;4715
4716;382013;4716
4717;382013;4717
4718;382015;4718
4719;382014;4719
4720;382014;4720
4721;382016;4721
4722;382011;4722
4723;382011;4723
4724;382010;4724
4725;380716;4725
4726;380715;4726
4727;380715;4727
4728;380718;4728
4729;379296;4729
4730;380719;4730
4731;380709;4731
4732;380711;4732
4733;379298;4733
4734;379298;4734
4735;380720;4735
4736;380714;4736
4737;393603;4737
4738;393603;4738
4739;393604;4739
4740;393604;4740
4741;393604;4741
4742;393606;4742
4743;393608;4743
4744;393591;4744
4745;393599;4745
4746;9469054;4746
4747;9469054;4747
4748;9469054;4748
4749;404403;4749
4750;404403;4750
4751;9469055;4751
4752;9469055;4752
4753;9469055;4753
4754;9469056;4754
4755;9469057;4755
4756;9469057;4756
4757;404341;4757
4758;404408;4758
4759;404408;4759
4760;404406;4760
4761;404406;4761
4762;404407;4762
4763;404407;4763
4764;404407;4764
4765;404338;4765
4766;404338;4766
4767;404337;4767
4768;404337;4768
4769;404339;4769
4770;404339;4770
4771;404335;4771
4772;404335;4772
4773;404334;4773
4774;404334;4774
4775;404334;4775
4776;404333;4776
4777;404333;4777
4778;404333;4778
4779;393674;4779
4780;393674;4780
4781;393610;4781
4782;393610;4782
4783;393688;4783
4784;393677;4784
4785;393677;4785
4786;393683;4786
4787;436199;4787
4788;393601;4788
4789;393687;4789
4790;393687;4790
4791;416710;4791
4792;416710;4792
4793;416711;4793
4794;9469097;4794
4795;9469097;4795
4796;9469097;4796
4797;433252;4797
4798;9469098;4798
4799;416715;4799
4800;416715;4800
4801;434256;4801
4802;416712;4802
4803;416635;4803
4804;416635;4804
4805;416709;4805
4806;416709;4806
4807;433780;4807
4808;416707;4808
4809;435193;4809
4810;435193;4810
4811;435193;4811
4812;430073;4812
4813;430073;4813
4814;429983;4814
4815;434853;4815
4816;429991;4816
4817;435723;4817
4818;435723;4818
4819;417181;4819
4820;433565;4820
4821;433900;4821
4822;435926;4822
4823;9474637;4823
4824;435002;4824
4825;9474639;4825
4826;9474644;4826
4827;9474645;4827
4828;9474647;4828
4829;9474648;4829
4830;394246;4830
4831;433193;4831
4832;433687;4832
4833;435222;4833
4834;435222;4834
4835;9474666;4835
4836;435853;4836
4837;9474681;4837
4838;435070;4838
4839;435989;4839
4840;434244;4840
4841;434244;4841
4842;397120;4842
4843;397120;4843
4844;436183;4844
4845;436183;4845
4846;430443;4846
4847;430443;4847
4848;435814;4848
4849;429987;4849
4850;429987;4850
4851;9474699;4851
4852;9474700;4852
4853;379980;4853
4854;379980;4854
4855;418491;4855
4856;436117;4856
4857;368463;4857
4858;405708;4858
4859;9474708;4859
4860;435089;4860
4861;412274;4861
4862;412273;4862
4863;412272;4863
4864;412272;4864
4865;412352;4865
4866;412353;4866
4867;412288;4867
4868;412288;4868
4869;412453;4869
4870;412454;4870
4871;412455;4871
4872;412455;4872
4873;9469142;4873
4874;9469142;4874
4875;412456;4875
4876;412456;4876
4877;418415;4877
4878;412354;4878
4879;418412;4879
4880;418412;4880
4881;418413;4881
4882;412357;4882
4883;412357;4883
4884;418418;4884
4885;418418;4885
4886;412459;4886
4887;418417;4887
4888;9469143;4888
4889;379984;4889
4890;379984;4890
4891;9469144;4891
4892;9469144;4892
4893;418495;4893
4894;9474718;4894
4895;9474719;4895
4896;9474720;4896
4897;9474721;4897
4898;404235;4898
4899;435158;4899
4900;434322;4900
4901;368469;4901
4902;9474727;4902
4903;435028;4903
4904;434992;4904
4905;434992;4905
4906;435250;4906
4907;435781;4907
4908;9474742;4908
4909;434438;4909
4910;9474743;4910
4911;379992;4911
4912;418497;4912
4913;418497;4913
4914;418498;4914
4915;379978;4915
4916;379978;4916
4917;379972;4917
4918;418423;4918
4919;418414;4919
4920;418414;4920
4921;379976;4921
4922;412375;4922
4923;379975;4923
4924;379975;4924
4925;412374;4925
4926;412443;4926
4927;412279;4927
4928;412279;4928
4929;418499;4929
4930;418421;4930
4931;412277;4931
4932;418420;4932
4933;412446;4933
4934;418422;4934
4935;418422;4935
4936;412281;4936
4937;418424;4937
4938;412280;4938
4939;412280;4939
4940;379979;4940
4941;412366;4941
4942;412366;4942
4943;418493;4943
4944;9469145;4944
4945;9469145;4945
4946;9474745;4946
4947;9469146;4947
4948;412287;4948
4949;412287;4949
4950;436023;4950
4951;434983;4951
4952;434283;4952
4953;435462;4953
4954;395475;4954
4955;433915;4955
4956;435321;4956
4957;9469153;4957
4958;9469153;4958
4959;412278;4959
4960;379990;4960
4961;418416;4961
4962;418416;4962
4963;379989;4963
4964;379902;4964
4965;435541;4965
4966;417182;4966
4967;434900;4967
4968;435395;4968
4969;434708;4969
4970;9474770;4970
4971;9474774;4971
4972;433793;4972
4973;9474776;4973
4974;434055;4974
4975;434548;4975
4976;434820;4976
4977;9474786;4977
4978;371627;4978
4979;435952;4979
4980;9469162;4980
4981;9469162;4981
4982;434161;4982
4983;9469163;4983
4984;9469163;4984
4985;433890;4985
4986;9469164;4986
4987;9469164;4987
4988;9469165;4988
4989;9469165;4989
4990;433503;4990
4991;9469166;4991
4992;9469166;4992
4993;436082;4993
4994;9469167;4994
4995;9469167;4995
4996;9469167;4996
4997;9469168;4997
4998;9469168;4998
4999;433801;4999
5000;433801;5000
5001;435284;5001
5002;9474799;5002
5003;9474799;5003
5004;435634;5004
5005;435282;5005
5006;393427;5006
5007;434539;5007
5008;433972;5008
5009;434140;5009
5010;434356;5010
5011;9474826;5011
5012;433261;5012
5013;434730;5013
5014;368743;5014
5015;435940;5015
5016;9469181;5016
5017;9469181;5017
5018;9469182;5018
5019;9469183;5019
5020;9469183;5020
5021;435510;5021
5022;417237;5022
5023;415915;5023
5024;415916;5024
5025;434745;5025
5026;434361;5026
5027;434832;5027
5028;9474854;5028
5029;9474854;5029
5030;434762;5030
5031;434762;5031
5032;397027;5032
5033;9474860;5033
5034;435568;5034
5035;433289;5035
5036;435206;5036
5037;435195;5037
5038;9474867;5038
5039;434171;5039
5040;434171;5040
5041;390749;5041
5042;390749;5042
5043;434086;5043
5044;9474876;5044
5045;417238;5045
5046;417238;5046
5047;417233;5047
5048;415924;5048
5049;9474882;5049
5050;433794;5050
5051;435981;5051
5052;435981;5052
5053;415920;5053
5054;415920;5054
5055;415919;5055
5056;415919;5056
5057;435863;5057
5058;435863;5058
5059;434869;5059
5060;435116;5060
5061;435116;5061
5062;404113;5062
5063;404113;5063
5064;415913;5064
5065;415913;5065
5066;415921;5066
5067;415990;5067
5068;9474905;5068
5069;433964;5069
5070;9474917;5070
5071;435202;5071
5072;435508;5072
5073;369539;5073
5074;369539;5074
5075;369800;5075
5076;369541;5076
5077;435544;5077
5078;434905;5078
5079;433678;5079
5080;436194;5080
5081;9474931;5081
5082;9474931;5082
5083;397009;5083
5084;9474939;5084
5085;9474939;5085
5086;433494;5086
5087;433494;5087
5088;433811;5088
5089;9474942;5089
5090;415907;5090
5091;415907;5091
5092;415907;5092
5093;415910;5093
5094;433782;5094
5095;415904;5095
5096;415904;5096
5097;434147;5097
5098;434935;5098
5099;433797;5099
5100;435838;5100
5101;435838;5101
5102;433779;5102
5103;435832;5103
5104;434289;5104
5105;434341;5105
5106;434788;5106
5107;436022;5107
5108;405606;5108
5109;405600;5109
5110;413534;5110
5111;405605;5111
5112;405605;5112
5113;405610;5113
5114;405610;5114
5115;435782;5115
5116;435463;5116
5117;405599;5117
5118;405599;5118
5119;405608;5119
5120;405608;5120
5121;405609;5121
5122;405607;5122
5123;405601;5123
5124;9474971;5124
5125;408503;5125
5126;9474977;5126
5127;417228;5127
5128;436012;5128
5129;417231;5129
5130;415902;5130
5131;415903;5131
5132;435566;5132
5133;435566;5133
5134;435532;5134
5135;417232;5135
5136;415917;5136
5137;415923;5137
5138;415923;5138
5139;415922;5139
5140;415922;5140
5141;415922;5141
5142;415909;5142
5143;415909;5143
5144;433564;5144
5145;435951;5145
5146;434072;5146
5147;9475009;5147
5148;369801;5148
5149;369801;5149
5150;369802;5150
5151;369802;5151
5152;9475010;5152
5153;370094;5153
5154;435066;5154
5155;9469251;5155
5156;9469251;5156
5157;370093;5157
5158;435627;5158
5159;370092;5159
5160;435509;5160
5161;435509;5161
5162;397024;5162
5163;369633;5163
5164;369632;5164
5165;369632;5165
5166;369634;5166
5167;397178;5167
5168;369818;5168
5169;403990;5169
5170;435313;5170
5171;435313;5171
5172;370091;5172
5173;370090;5173
5174;370090;5174
5175;394408;5175
